type,spec_version,id,created_by_ref,created,modified,name,description,external_references,object_marking_refs,x_mitre_attack_spec_version,x_mitre_domains,x_mitre_modified_by_ref,x_mitre_version,x_mitre_aliases,x_mitre_deprecated,x_mitre_contributors,x_mitre_platforms,is_family
malware,2.1,malware--1cdbbcab-903a-414d-8eb0-439a97343737,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-09-08T14:55:46.094Z,2022-04-25T14:00:00.188Z,FrameworkPOS,[FrameworkPOS](https://attack.mitre.org/software/S0503) is a point of sale (POS) malware used by [FIN6](https://attack.mitre.org/groups/G0037) to steal payment card data from sytems that run physical POS devices.(Citation: SentinelOne FrameworkPOS September 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0503', 'external_id': 'S0503'}, {'source_name': 'Trinity', 'description': '(Citation: SentinelOne FrameworkPOS September 2019)'}, {'source_name': 'SentinelOne FrameworkPOS September 2019', 'description': 'Kremez, V. (2019, September 19). FIN6 “FrameworkPOS”: Point-of-Sale Malware Analysis & Internals. Retrieved September 8, 2020.', 'url': 'https://labs.sentinelone.com/fin6-frameworkpos-point-of-sale-malware-analysis-internals-2/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,"['FrameworkPOS', 'Trinity']",,['Center for Threat-Informed Defense (CTID)'],,True
malware,2.1,malware--1cc934e4-b01d-4543-a011-b988dfc1a458,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-01-16T16:13:52.465Z,2022-04-25T14:00:00.188Z,Matryoshka,"[Matryoshka](https://attack.mitre.org/software/S0167) is a malware framework used by [CopyKittens](https://attack.mitre.org/groups/G0052) that consists of a dropper, loader, and RAT. It has multiple versions; v1 was seen in the wild from July 2016 until January 2017. v2 has fewer commands and other minor differences. (Citation: ClearSky Wilted Tulip July 2017) (Citation: CopyKittens Nov 2015)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0167', 'external_id': 'S0167'}, {'source_name': 'Matryoshka', 'description': '(Citation: ClearSky Wilted Tulip July 2017)'}, {'source_name': 'ClearSky Wilted Tulip July 2017', 'description': 'ClearSky Cyber Security and Trend Micro. (2017, July). Operation Wilted Tulip: Exposing a cyber espionage apparatus. Retrieved August 21, 2017.', 'url': 'http://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf'}, {'source_name': 'CopyKittens Nov 2015', 'description': 'Minerva Labs LTD and ClearSky Cyber Security. (2015, November 23). CopyKittens Attack Group. Retrieved September 11, 2017.', 'url': 'https://s3-eu-west-1.amazonaws.com/minervaresearchpublic/CopyKittens/CopyKittens.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.0,['Matryoshka'],,,['Windows'],True
malware,2.1,malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-06-02T14:11:40.581Z,2024-04-11T02:46:42.264Z,CARROTBAT,[CARROTBAT](https://attack.mitre.org/software/S0462) is a customized dropper that has been in use since at least 2017. [CARROTBAT](https://attack.mitre.org/software/S0462) has been used to install [SYSCON](https://attack.mitre.org/software/S0464) and has infrastructure overlap with [KONNI](https://attack.mitre.org/software/S0356).(Citation: Unit 42 CARROTBAT November 2018)(Citation: Unit 42 CARROTBAT January 2020),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0462', 'external_id': 'S0462'}, {'source_name': 'Unit 42 CARROTBAT November 2018', 'description': 'Grunzweig, J. and Wilhoit, K. (2018, November 29). The Fractured Block Campaign: CARROTBAT Used to Deliver Malware Targeting Southeast Asia. Retrieved June 2, 2020.', 'url': 'https://unit42.paloaltonetworks.com/unit42-the-fractured-block-campaign-carrotbat-malware-used-to-deliver-malware-targeting-southeast-asia/'}, {'source_name': 'Unit 42 CARROTBAT January 2020', 'description': 'McCabe, A. (2020, January 23). The Fractured Statue Campaign: U.S. Government Agency Targeted in Spear-Phishing Attacks. Retrieved June 2, 2020.', 'url': 'https://unit42.paloaltonetworks.com/the-fractured-statue-campaign-u-s-government-targeted-in-spear-phishing-attacks/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['CARROTBAT'],False,,['Windows'],True
malware,2.1,malware--199463de-d9be-46d6-bb41-07234c1dd5a6,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:36.177Z,2022-04-25T14:00:00.188Z,GeminiDuke,[GeminiDuke](https://attack.mitre.org/software/S0049) is malware that was used by [APT29](https://attack.mitre.org/groups/G0016) from 2009 to 2012. (Citation: F-Secure The Dukes),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0049', 'external_id': 'S0049'}, {'source_name': 'F-Secure The Dukes', 'description': 'F-Secure Labs. (2015, September 17). The Dukes: 7 years of Russian cyberespionage. Retrieved December 10, 2015.', 'url': 'https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['GeminiDuke'],,,['Windows'],True
malware,2.1,malware--198db886-47af-4f4c-bff5-11b891f85946,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-01-29T17:59:43.600Z,2024-04-10T20:31:00.234Z,Zeus Panda,"[Zeus Panda](https://attack.mitre.org/software/S0330) is a Trojan designed to steal banking information and other sensitive credentials for exfiltration. [Zeus Panda](https://attack.mitre.org/software/S0330)’s original source code was leaked in 2011, allowing threat actors to use its source code as a basis for new malware variants. It is mainly used to target Windows operating systems ranging from Windows XP through Windows 10.(Citation: Talos Zeus Panda Nov 2017)(Citation: GDATA Zeus Panda June 2017)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0330', 'external_id': 'S0330'}, {'source_name': 'Zeus Panda', 'description': '(Citation: Talos Zeus Panda Nov 2017)(Citation: GDATA Zeus Panda June 2017)'}, {'source_name': 'Talos Zeus Panda Nov 2017', 'description': 'Brumaghin, E., et al. (2017, November 02). Poisoning the Well: Banking Trojan Targets Google Search Results. Retrieved November 5, 2018.', 'url': 'https://blog.talosintelligence.com/2017/11/zeus-panda-campaign.html#More'}, {'source_name': 'GDATA Zeus Panda June 2017', 'description': 'Ebach, L. (2017, June 22). Analysis Results of Zeus.Variant.Panda. Retrieved November 5, 2018.', 'url': 'https://cyberwtf.files.wordpress.com/2017/07/panda-whitepaper.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.4,['Zeus Panda'],False,,['Windows'],True
malware,2.1,malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-01-16T16:13:52.465Z,2022-04-25T14:00:00.188Z,Felismus,[Felismus](https://attack.mitre.org/software/S0171) is a modular backdoor that has been used by [Sowbug](https://attack.mitre.org/groups/G0054). (Citation: Symantec Sowbug Nov 2017) (Citation: Forcepoint Felismus Mar 2017),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0171', 'external_id': 'S0171'}, {'source_name': 'Felismus', 'description': '(Citation: Symantec Sowbug Nov 2017) (Citation: Forcepoint Felismus Mar 2017)'}, {'source_name': 'Symantec Sowbug Nov 2017', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments'}, {'source_name': 'Forcepoint Felismus Mar 2017', 'description': 'Somerville, L. and Toro, A. (2017, March 30). Playing Cat & Mouse: Introducing the Felismus Malware. Retrieved November 16, 2017.', 'url': 'https://blogs.forcepoint.com/security-labs/playing-cat-mouse-introducing-felismus-malware'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['Felismus'],,,['Windows'],True
malware,2.1,malware--19256855-65e9-48f2-8b74-9f3d0a994428,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-03-13T18:41:57.589Z,2024-04-17T20:47:19.566Z,LITTLELAMB.WOOLTEA,[LITTLELAMB.WOOLTEA](https://attack.mitre.org/software/S1121) is a backdoor that was used by UNC5325 during [Cutting Edge](https://attack.mitre.org/campaigns/C0029) to deploy malware on targeted Ivanti Connect Secure VPNs and to establish persistence across system upgrades and patches.(Citation: Mandiant Cutting Edge Part 3 February 2024),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1121', 'external_id': 'S1121'}, {'source_name': 'Mandiant Cutting Edge Part 3 February 2024', 'description': 'Lin, M. et al. (2024, February 27). Cutting Edge, Part 3: Investigating Ivanti Connect Secure VPN Exploitation and Persistence Attempts. Retrieved March 1, 2024.', 'url': 'https://www.mandiant.com/resources/blog/investigating-ivanti-exploitation-persistence'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['LITTLELAMB.WOOLTEA'],False,,['Network'],True
malware,2.1,malware--5d11d418-95dd-4377-b782-23160dfa17b4,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-06-03T20:07:21.788Z,2022-04-25T14:00:00.188Z,HELLOKITTY,"[HELLOKITTY](https://attack.mitre.org/software/S0617) is a ransomware written in C++  that shares similar code structure and functionality with [DEATHRANSOM](https://attack.mitre.org/software/S0616) and [FIVEHANDS](https://attack.mitre.org/software/S0618). [HELLOKITTY](https://attack.mitre.org/software/S0617) has been used since at least 2020, targets have included a Polish video game developer and a Brazilian electric power company.(Citation: FireEye FiveHands April 2021)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0617', 'external_id': 'S0617'}, {'source_name': 'FireEye FiveHands April 2021', 'description': 'McLellan, T.  and Moore, J. et al. (2021, April 29). UNC2447 SOMBRAT and FIVEHANDS Ransomware: A Sophisticated Financial Threat. Retrieved June 2, 2021.', 'url': 'https://www.fireeye.com/blog/threat-research/2021/04/unc2447-sombrat-and-fivehands-ransomware-sophisticated-financial-threat.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['HELLOKITTY'],,,['Windows'],True
malware,2.1,malware--61c7a91a-0b83-461d-ad32-75d96eed4a09,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-08-11T17:36:46.197Z,2021-10-13T14:29:38.795Z,Babuk,"[Babuk](https://attack.mitre.org/software/S0638) is a Ransomware-as-a-service (RaaS) malware that has been used since at least 2021. The operators of [Babuk](https://attack.mitre.org/software/S0638) employ a ""Big Game Hunting"" approach to targeting major enterprises and operate a leak site to post stolen data as part of their extortion scheme.(Citation: Sogeti CERT ESEC Babuk March 2021)(Citation: McAfee Babuk February 2021)(Citation: CyberScoop Babuk February 2021)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0638', 'external_id': 'S0638'}, {'source_name': 'Babyk', 'description': '(Citation: Sogeti CERT ESEC Babuk March 2021)(Citation: McAfee Babuk February 2021)(Citation: Trend Micro Ransomware February 2021)'}, {'source_name': 'Vasa Locker', 'description': '(Citation: Sogeti CERT ESEC Babuk March 2021)(Citation: McAfee Babuk February 2021)'}, {'source_name': 'Sogeti CERT ESEC Babuk March 2021', 'description': 'Sogeti. (2021, March). Babuk Ransomware. Retrieved August 11, 2021.', 'url': 'https://www.sogeti.com/globalassets/reports/cybersecchronicles_-_babuk.pdf'}, {'source_name': 'McAfee Babuk February 2021', 'description': 'Mundo, A. et al. (2021, February). Technical Analysis of Babuk Ransomware. Retrieved August 11, 2021.', 'url': 'https://www.mcafee.com/enterprise/en-us/assets/reports/rp-babuk-ransomware.pdf'}, {'source_name': 'CyberScoop Babuk February 2021', 'description': 'Lyngaas, S. (2021, February 4). Meet Babuk, a ransomware attacker blamed for the Serco breach. Retrieved August 11, 2021.', 'url': 'https://www.cyberscoop.com/babuk-ransomware-serco-attack/'}, {'source_name': 'Trend Micro Ransomware February 2021', 'description': 'Centero, R. et al. (2021, February 5). New in Ransomware: Seth-Locker, Babuk Locker, Maoloa, TeslaCrypt, and CobraLocker. Retrieved August 11, 2021.', 'url': 'https://www.trendmicro.com/en_us/research/21/b/new-in-ransomware.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,"['Babuk', 'Babyk', 'Vasa Locker']",,"['Hiroki Nagahama, NEC Corporation', 'Pooja Natarajan, NEC Corporation India', 'Manikantan Srinivasan, NEC Corporation India', 'Daniyal Naeem, BT Security']","['Windows', 'Linux']",True
malware,2.1,malware--6108f800-10b8-4090-944e-be579f01263d,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-03-26T15:02:14.907Z,2024-08-15T22:01:22.169Z,VPNFilter,"[VPNFilter](https://attack.mitre.org/software/S1010) is a multi-stage, modular platform with versatile capabilities to support both intelligence-collection and destructive cyber attack operations. [VPNFilter](https://attack.mitre.org/software/S1010) modules such as its packet sniffer ('ps') can collect traffic that passes through an infected device, allowing the theft of website credentials and monitoring of Modbus SCADA protocols. (Citation: William Largent June 2018) (Citation: Carl Hurd March 2019) [VPNFilter](https://attack.mitre.org/software/S1010) was assessed to be replaced by [Sandworm Team](https://attack.mitre.org/groups/G0034) with [Cyclops Blink](https://attack.mitre.org/software/S0687) starting in 2019.(Citation: NCSC CISA Cyclops Blink Advisory February 2022)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1010', 'external_id': 'S1010'}, {'source_name': 'Carl Hurd March 2019', 'description': 'Carl Hurd 2019, March 26 VPNFilter Deep Dive Retrieved. 2019/03/28 ', 'url': 'https://www.youtube.com/watch?v=yuZazP22rpI'}, {'source_name': 'NCSC CISA Cyclops Blink Advisory February 2022', 'description': 'NCSC, CISA, FBI, NSA. (2022, February 23). New Sandworm malware Cyclops Blink replaces VPNFilter. Retrieved March 3, 2022.', 'url': 'https://www.ncsc.gov.uk/news/joint-advisory-shows-new-sandworm-malware-cyclops-blink-replaces-vpnfilter'}, {'source_name': 'William Largent June 2018', 'description': 'William Largent 2018, June 06 VPNFilter Update - VPNFilter exploits endpoints, targets new devices Retrieved. 2019/03/28 ', 'url': 'https://blog.talosintelligence.com/2018/06/vpnfilter-update.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,"['ics-attack', 'enterprise-attack']",identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.0,['VPNFilter'],False,,"['Network', 'Linux']",True
malware,2.1,malware--60d50676-459a-47dd-92e9-a827a9fe9c58,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-10-17T00:14:20.652Z,2022-04-25T14:00:00.188Z,RunningRAT,[RunningRAT](https://attack.mitre.org/software/S0253) is a remote access tool that appeared in operations surrounding the 2018 Pyeongchang Winter Olympics along with [Gold Dragon](https://attack.mitre.org/software/S0249) and [Brave Prince](https://attack.mitre.org/software/S0252). (Citation: McAfee Gold Dragon),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0253', 'external_id': 'S0253'}, {'source_name': 'RunningRAT', 'description': '(Citation: McAfee Gold Dragon)'}, {'source_name': 'McAfee Gold Dragon', 'description': 'Sherstobitoff, R., Saavedra-Morales, J. (2018, February 02). Gold Dragon Widens Olympics Malware Attacks, Gains Permanent Presence on Victims’ Systems. Retrieved June 6, 2018.', 'url': 'https://www.mcafee.com/blogs/other-blogs/mcafee-labs/gold-dragon-widens-olympics-malware-attacks-gains-permanent-presence-on-victims-systems/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['RunningRAT'],,,['Windows'],True
malware,2.1,malware--60c18d06-7b91-4742-bae3-647845cd9d81,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:18.506Z,2023-03-26T17:51:20.402Z,CORESHELL,[CORESHELL](https://attack.mitre.org/software/S0137) is a downloader used by [APT28](https://attack.mitre.org/groups/G0007). The older versions of this malware are known as SOURFACE and newer versions as CORESHELL.(Citation: FireEye APT28) (Citation: FireEye APT28 January 2017),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0137', 'external_id': 'S0137'}, {'source_name': 'CORESHELL', 'description': '(Citation: FireEye APT28) (Citation: FireEye APT28 January 2017)'}, {'source_name': 'SOURFACE', 'description': '(Citation: FireEye APT28) (Citation: FireEye APT28 January 2017)(Citation: Securelist Sofacy Feb 2018)'}, {'source_name': 'FireEye APT28 January 2017', 'description': 'FireEye iSIGHT Intelligence. (2017, January 11). APT28: At the Center of the Storm. Retrieved January 11, 2017.', 'url': 'https://www2.fireeye.com/rs/848-DID-242/images/APT28-Center-of-Storm-2017.pdf'}, {'source_name': 'FireEye APT28', 'description': 'FireEye. (2015). APT28: A WINDOW INTO RUSSIA’S CYBER ESPIONAGE OPERATIONS?. Retrieved August 19, 2015.', 'url': 'https://web.archive.org/web/20151022204649/https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf'}, {'source_name': 'Securelist Sofacy Feb 2018', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2018, February 20). A Slice of 2017 Sofacy Activity. Retrieved November 27, 2018."", 'url': 'https://securelist.com/a-slice-of-2017-sofacy-activity/83930/'}, {'source_name': 'Sofacy', 'description': 'This designation has been used in reporting both to refer to the threat group ([APT28](https://attack.mitre.org/groups/G0007)) and its associated malware.(Citation: FireEye APT28) (Citation: FireEye APT28 January 2017)(Citation: Securelist Sofacy Feb 2018)'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.1,"['CORESHELL', 'Sofacy', 'SOURFACE']",False,,['Windows'],True
